state,county,subtype,category
wisconsin,marinette,milk,county_by_farmsize
wisconsin,marinette,beef,county_by_farmsize
wisconsin,marquette,milk,county_by_farmsize
wisconsin,milwaukee,all,county_by_farmsize
wisconsin,milwaukee,other,county_by_farmsize
wisconsin,monroe,beef,county_by_farmsize
wisconsin,oneida,beef,county_by_farmsize
wisconsin,oneida,other,county_by_farmsize
wisconsin,outagamie,milk,county_by_farmsize
wisconsin,ozaukee,milk,county_by_farmsize
wisconsin,pepin,milk,county_by_farmsize
wisconsin,pierce,milk,county_by_farmsize
wisconsin,pierce,beef,county_by_farmsize
wisconsin,polk,beef,county_by_farmsize
wisconsin,portage,milk,county_by_farmsize
wisconsin,portage,beef,county_by_farmsize
wisconsin,price,other,county_by_farmsize
wisconsin,price,all,county_by_farmsize
wisconsin,price,milk,county_by_farmsize
wisconsin,racine,milk,county_by_farmsize
wisconsin,richland,beef,county_by_farmsize
wisconsin,rock,beef,county_by_farmsize
wisconsin,rusk,other,county_by_farmsize
wisconsin,rusk,beef,county_by_farmsize
wisconsin,rusk,milk,county_by_farmsize
wisconsin,sauk,beef,county_by_farmsize
wisconsin,sawyer,milk,county_by_farmsize
wisconsin,sawyer,other,county_by_farmsize
wisconsin,sawyer,all,county_by_farmsize
wisconsin,sheboygan,milk,county_by_farmsize
wisconsin,sheboygan,beef,county_by_farmsize
wisconsin,st croix,beef,county_by_farmsize
wisconsin,st croix,milk,county_by_farmsize
wisconsin,taylor,beef,county_by_farmsize
wisconsin,trempealeau,milk,county_by_farmsize
wisconsin,trempealeau,beef,county_by_farmsize
wisconsin,vilas,all,county_by_farmsize
wisconsin,vilas,beef,county_by_farmsize
wisconsin,vilas,other,county_by_farmsize
wisconsin,walworth,beef,county_by_farmsize
wisconsin,walworth,milk,county_by_farmsize
wisconsin,washburn,other,county_by_farmsize
wisconsin,washburn,milk,county_by_farmsize
wisconsin,washburn,all,county_by_farmsize
wisconsin,washington,milk,county_by_farmsize
wisconsin,washington,beef,county_by_farmsize
wisconsin,waukesha,milk,county_by_farmsize
wisconsin,waukesha,beef,county_by_farmsize
wisconsin,waukesha,other,county_by_farmsize
wisconsin,waushara,other,county_by_farmsize
wisconsin,waushara,milk,county_by_farmsize
wyoming,fremont,milk,county_by_farmsize
wyoming,hot springs,beef,county_by_farmsize
wyoming,hot springs,other,county_by_farmsize
wyoming,hot springs,all,county_by_farmsize
wyoming,hot springs,milk,county_by_farmsize
wyoming,laramie,milk,county_by_farmsize
wyoming,laramie,beef,county_by_farmsize
wyoming,lincoln,milk,county_by_farmsize
wyoming,lincoln,beef,county_by_farmsize
wyoming,natrona,milk,county_by_farmsize
wyoming,natrona,beef,county_by_farmsize
wyoming,niobrara,milk,county_by_farmsize
wyoming,niobrara,beef,county_by_farmsize
wyoming,park,milk,county_by_farmsize
wyoming,park,beef,county_by_farmsize
wyoming,sweetwater,beef,county_by_farmsize
wyoming,sweetwater,milk,county_by_farmsize
wyoming,sweetwater,other,county_by_farmsize
wyoming,teton,all,county_by_farmsize
wyoming,teton,other,county_by_farmsize
wyoming,teton,beef,county_by_farmsize
alabama,barbour,milk,county_total
alabama,barbour,beef,county_total
alabama,bibb,milk,county_total
alabama,bibb,beef,county_total
alabama,blount,beef,county_total
alabama,blount,milk,county_total
alabama,clarke,beef,county_total
alabama,clarke,milk,county_total
alabama,coosa,milk,county_total
alabama,coosa,beef,county_total
alabama,crenshaw,beef,county_total
alabama,crenshaw,milk,county_total
alabama,elmore,beef,county_total
alabama,elmore,milk,county_total
alabama,fayette,beef,county_total
alabama,fayette,milk,county_total
alabama,geneva,beef,county_total
alabama,geneva,milk,county_total
alabama,hale,beef,county_total
alabama,hale,milk,county_total
alabama,houston,beef,county_total
alabama,houston,milk,county_total
alabama,jackson,milk,county_total
alabama,jackson,beef,county_total
alabama,lamar,beef,county_total
alabama,lamar,milk,county_total
alabama,lee,beef,county_total
alabama,lee,milk,county_total
alabama,macon,beef,county_total
alabama,macon,milk,county_total
alabama,madison,beef,county_total
alabama,madison,milk,county_total
alabama,mobile,beef,county_total
alabama,mobile,milk,county_total
alabama,monroe,milk,county_total
alabama,monroe,beef,county_total
alabama,perry,beef,county_total
alabama,perry,milk,county_total
alabama,pickens,beef,county_total
alabama,pickens,milk,county_total
alabama,randolph,beef,county_total
alabama,randolph,milk,county_total
alabama,russell,milk,county_total
alabama,russell,beef,county_total
alabama,shelby,beef,county_total
alabama,shelby,milk,county_total
alabama,talladega,beef,county_total
alabama,talladega,milk,county_total
alabama,washington,milk,county_total
alabama,washington,beef,county_total
alabama,winston,beef,county_total
alabama,winston,milk,county_total
alaska,anchorage,other,county_total
alaska,anchorage,beef,county_total
alaska,anchorage,all,county_total
alaska,juneau,other,county_total
alaska,juneau,all,county_total
alaska,juneau,beef,county_total
arizona,cochise,milk,county_total
arizona,cochise,beef,county_total
arizona,gila,beef,county_total
arizona,gila,other,county_total
arizona,lapaz,all,county_total
arizona,lapaz,milk,county_total
arizona,pinal,beef,county_total
arizona,pinal,milk,county_total
arizona,yuma,all,county_total
arizona,yuma,milk,county_total
arizona,yuma,other,county_total
arkansas,boone,milk,county_total
arkansas,boone,beef,county_total
arkansas,calhoun,milk,county_total
arkansas,calhoun,beef,county_total
arkansas,clark,milk,county_total
arkansas,clark,beef,county_total
arkansas,conway,milk,county_total
arkansas,conway,beef,county_total
arkansas,crawford,milk,county_total
arkansas,crawford,beef,county_total
arkansas,drew,milk,county_total
arkansas,drew,beef,county_total
arkansas,franklin,beef,county_total
arkansas,franklin,milk,county_total
arkansas,fulton,milk,county_total
arkansas,fulton,beef,county_total
arkansas,garland,beef,county_total
arkansas,garland,milk,county_total
arkansas,hempstead,beef,county_total
arkansas,hempstead,milk,county_total
arkansas,independence,beef,county_total
arkansas,independence,milk,county_total
arkansas,izard,milk,county_total
arkansas,izard,beef,county_total
arkansas,jackson,milk,county_total
arkansas,jackson,beef,county_total
arkansas,lawrence,milk,county_total
arkansas,lawrence,beef,county_total
arkansas,lincoln,milk,county_total
arkansas,lincoln,beef,county_total
arkansas,logan,milk,county_total
arkansas,logan,beef,county_total
arkansas,montgomery,milk,county_total
arkansas,montgomery,beef,county_total
arkansas,phillips,beef,county_total
arkansas,phillips,other,county_total
arkansas,polk,beef,county_total
arkansas,polk,milk,county_total
arkansas,saline,beef,county_total
arkansas,saline,milk,county_total
arkansas,searcy,milk,county_total
arkansas,searcy,beef,county_total
arkansas,sharp,milk,county_total
arkansas,sharp,beef,county_total
arkansas,white,milk,county_total
arkansas,white,beef,county_total
arkansas,woodruff,beef,county_total
arkansas,woodruff,other,county_total
arkansas,yell,milk,county_total
arkansas,yell,beef,county_total
california,alpine,beef,county_total
california,alpine,all,county_total
california,alpine,other,county_total
california,colusa,milk,county_total
california,colusa,beef,county_total
california,contra costa,milk,county_total
california,contra costa,beef,county_total
california,del norte,beef,county_total
california,del norte,milk,county_total
california,los angeles,beef,county_total
california,los angeles,milk,county_total
california,mono,beef,county_total
california,mono,other,county_total
california,monterey,milk,county_total
california,monterey,beef,county_total
california,napa,milk,county_total
california,napa,beef,county_total
california,orange,all,county_total
california,orange,beef,county_total
california,san luis obispo,milk,county_total
california,san luis obispo,beef,county_total
california,santa barbara,milk,county_total
california,santa barbara,beef,county_total
california,sierra,milk,county_total
california,sierra,beef,county_total
california,solano,milk,county_total
california,solano,beef,county_total
california,tehama,milk,county_total
california,tehama,beef,county_total
california,tuolumne,milk,county_total
california,tuolumne,beef,county_total
california,yolo,beef,county_total
california,yolo,milk,county_total
california,yuba,beef,county_total
california,yuba,milk,county_total
colorado,adams,milk,county_total
colorado,adams,beef,county_total
colorado,bent,milk,county_total
colorado,bent,beef,county_total
colorado,broomfield,beef,county_total
colorado,broomfield,other,county_total
colorado,broomfield,all,county_total
colorado,chaffee,beef,county_total
colorado,chaffee,milk,county_total
colorado,cheyenne,beef,county_total
colorado,cheyenne,milk,county_total
colorado,clear creek,all,county_total
colorado,clear creek,beef,county_total
colorado,costilla,beef,county_total
colorado,costilla,milk,county_total
colorado,crowley,beef,county_total
colorado,crowley,other,county_total
colorado,denver,all,county_total
colorado,denver,milk,county_total
colorado,dolores,milk,county_total
colorado,dolores,beef,county_total
colorado,grand,milk,county_total
colorado,grand,beef,county_total
colorado,gunnison,milk,county_total
colorado,gunnison,beef,county_total
colorado,huerfano,beef,county_total
colorado,huerfano,milk,county_total
colorado,jefferson,beef,county_total
colorado,jefferson,milk,county_total
colorado,kiowa,beef,county_total
colorado,kiowa,milk,county_total
colorado,kit carson,milk,county_total
colorado,kit carson,beef,county_total
colorado,lincoln,milk,county_total
colorado,lincoln,beef,county_total
colorado,moffat,beef,county_total
colorado,moffat,milk,county_total
colorado,montrose,beef,county_total
colorado,montrose,milk,county_total
colorado,phillips,beef,county_total
colorado,phillips,milk,county_total
colorado,prowers,milk,county_total
colorado,prowers,beef,county_total
colorado,pueblo,milk,county_total
colorado,pueblo,beef,county_total
colorado,sedgwick,beef,county_total
colorado,sedgwick,milk,county_total
colorado,teller,milk,county_total
colorado,teller,beef,county_total
colorado,washington,milk,county_total
colorado,washington,beef,county_total
colorado,yuma,milk,county_total
colorado,yuma,beef,county_total
connecticut,fairfield,beef,county_total
connecticut,fairfield,milk,county_total
connecticut,middlesex,beef,county_total
connecticut,middlesex,milk,county_total
florida,bradford,beef,county_total
florida,bradford,milk,county_total
florida,broward,all,county_total
florida,broward,beef,county_total
florida,broward,other,county_total
florida,calhoun,milk,county_total
florida,calhoun,beef,county_total
florida,citrus,milk,county_total
florida,citrus,beef,county_total
florida,duval,beef,county_total
florida,duval,milk,county_total
florida,franklin,beef,county_total
florida,franklin,other,county_total
florida,glades,milk,county_total
florida,glades,beef,county_total
florida,hamilton,beef,county_total
florida,hamilton,milk,county_total
florida,highlands,milk,county_total
florida,highlands,beef,county_total
florida,jackson,beef,county_total
florida,jackson,milk,county_total
florida,jefferson,beef,county_total
florida,jefferson,milk,county_total
florida,madison,milk,county_total
florida,madison,beef,county_total
florida,manatee,beef,county_total
florida,manatee,milk,county_total
florida,monroe,all,county_total
florida,monroe,beef,county_total
florida,pinellas,all,county_total
florida,pinellas,beef,county_total
florida,putnam,milk,county_total
florida,putnam,beef,county_total
florida,sumter,milk,county_total
florida,sumter,beef,county_total
florida,washington,beef,county_total
florida,washington,milk,county_total
georgia,bleckley,beef,county_total
georgia,bleckley,milk,county_total
georgia,butts,milk,county_total
georgia,butts,beef,county_total
georgia,candler,beef,county_total
georgia,candler,milk,county_total
georgia,carroll,milk,county_total
georgia,carroll,beef,county_total
georgia,chattooga,milk,county_total
georgia,chattooga,beef,county_total
georgia,cherokee,milk,county_total
georgia,cherokee,beef,county_total
georgia,clay,beef,county_total
georgia,clay,milk,county_total
georgia,clayton,beef,county_total
georgia,clayton,all,county_total
georgia,clayton,other,county_total
georgia,cobb,beef,county_total
georgia,cobb,other,county_total
georgia,coffee,milk,county_total
georgia,coffee,beef,county_total
georgia,colquitt,milk,county_total
georgia,colquitt,beef,county_total
georgia,columbia,milk,county_total
georgia,columbia,beef,county_total
georgia,crawford,beef,county_total
georgia,crawford,milk,county_total
georgia,crisp,beef,county_total
georgia,crisp,milk,county_total
georgia,dade,beef,county_total
georgia,dade,milk,county_total
georgia,decatur,milk,county_total
georgia,decatur,beef,county_total
georgia,dodge,beef,county_total
georgia,dodge,milk,county_total
georgia,dooly,beef,county_total
georgia,dooly,milk,county_total
georgia,evans,milk,county_total
georgia,evans,beef,county_total
georgia,gilmer,beef,county_total
georgia,gilmer,milk,county_total
georgia,grady,beef,county_total
georgia,grady,milk,county_total
georgia,greene,beef,county_total
georgia,greene,milk,county_total
georgia,hancock,milk,county_total
georgia,hancock,beef,county_total
georgia,hart,beef,county_total
georgia,hart,milk,county_total
georgia,houston,milk,county_total
georgia,houston,beef,county_total
georgia,jefferson,beef,county_total
georgia,jefferson,milk,county_total
georgia,jenkins,milk,county_total
georgia,jenkins,beef,county_total
georgia,johnson,beef,county_total
georgia,johnson,milk,county_total
georgia,jones,beef,county_total
georgia,jones,milk,county_total
georgia,lanier,milk,county_total
georgia,lanier,beef,county_total
georgia,laurens,beef,county_total
georgia,laurens,milk,county_total
georgia,lee,beef,county_total
georgia,lee,milk,county_total
georgia,lumpkin,milk,county_total
georgia,lumpkin,beef,county_total
georgia,macon,milk,county_total
georgia,macon,other,county_total
georgia,madison,beef,county_total
georgia,madison,milk,county_total
georgia,mcduffie,beef,county_total
georgia,mcduffie,milk,county_total
georgia,mcintosh,all,county_total
georgia,mcintosh,beef,county_total
georgia,mcintosh,other,county_total
georgia,miller,milk,county_total
georgia,miller,beef,county_total
georgia,mitchell,beef,county_total
georgia,mitchell,milk,county_total
georgia,muscogee,beef,county_total
georgia,muscogee,all,county_total
georgia,oconee,beef,county_total
georgia,oconee,milk,county_total
georgia,oglethorpe,beef,county_total
georgia,oglethorpe,milk,county_total
georgia,paulding,milk,county_total
georgia,paulding,beef,county_total
georgia,pulaski,milk,county_total
georgia,pulaski,beef,county_total
georgia,quitman,milk,county_total
georgia,quitman,beef,county_total
georgia,rabun,milk,county_total
georgia,rabun,beef,county_total
georgia,seminole,beef,county_total
georgia,seminole,milk,county_total
georgia,spalding,beef,county_total
georgia,spalding,milk,county_total
georgia,sumter,milk,county_total
georgia,sumter,beef,county_total
georgia,taliaferro,milk,county_total
georgia,taliaferro,beef,county_total
georgia,tattnall,milk,county_total
georgia,tattnall,beef,county_total
georgia,terrell,beef,county_total
georgia,terrell,milk,county_total
georgia,towns,milk,county_total
georgia,towns,beef,county_total
georgia,troup,milk,county_total
georgia,troup,beef,county_total
georgia,union,beef,county_total
georgia,union,milk,county_total
georgia,ware,milk,county_total
georgia,ware,beef,county_total
georgia,warren,beef,county_total
georgia,warren,milk,county_total
georgia,washington,milk,county_total
georgia,washington,beef,county_total
georgia,wayne,beef,county_total
georgia,wayne,milk,county_total
georgia,webster,beef,county_total
georgia,webster,other,county_total
georgia,wilkes,milk,county_total
georgia,wilkes,beef,county_total
georgia,worth,beef,county_total
georgia,worth,milk,county_total
hawaii,kauai,milk,county_total
hawaii,kauai,beef,county_total
hawaii,maui & kalawao,milk,county_total
hawaii,maui & kalawao,beef,county_total
idaho,adams,milk,county_total
idaho,adams,beef,county_total
idaho,camas,milk,county_total
idaho,camas,beef,county_total
idaho,clearwater,milk,county_total
idaho,clearwater,beef,county_total
idaho,fremont,milk,county_total
idaho,fremont,beef,county_total
idaho,madison,beef,county_total
idaho,madison,milk,county_total
idaho,oneida,milk,county_total
idaho,oneida,beef,county_total
idaho,power,beef,county_total
idaho,power,milk,county_total
illinois,brown,beef,county_total
illinois,brown,milk,county_total
illinois,bureau,beef,county_total
illinois,bureau,milk,county_total
illinois,calhoun,milk,county_total
illinois,calhoun,beef,county_total
illinois,champaign,beef,county_total
illinois,champaign,milk,county_total
illinois,clark,milk,county_total
illinois,clark,beef,county_total
illinois,clay,beef,county_total
illinois,clay,milk,county_total
illinois,cook,all,county_total
illinois,cook,other,county_total
illinois,crawford,beef,county_total
illinois,crawford,milk,county_total
illinois,de witt,beef,county_total
illinois,de witt,milk,county_total
illinois,du page,other,county_total
illinois,du page,beef,county_total
illinois,ford,milk,county_total
illinois,ford,beef,county_total
illinois,hancock,beef,county_total
illinois,hancock,milk,county_total
illinois,henderson,milk,county_total
illinois,henderson,beef,county_total
illinois,henry,beef,county_total
illinois,henry,milk,county_total
illinois,jersey,milk,county_total
illinois,jersey,beef,county_total
illinois,lake,all,county_total
illinois,lake,beef,county_total
illinois,lake,other,county_total
illinois,lake,milk,county_total
illinois,macoupin,beef,county_total
illinois,macoupin,milk,county_total
illinois,marion,beef,county_total
illinois,marion,milk,county_total
illinois,marshall,beef,county_total
illinois,marshall,milk,county_total
illinois,massac,beef,county_total
illinois,massac,milk,county_total
illinois,mclean,milk,county_total
illinois,mclean,beef,county_total
illinois,monroe,milk,county_total
illinois,monroe,beef,county_total
illinois,montgomery,beef,county_total
illinois,montgomery,milk,county_total
illinois,peoria,beef,county_total
illinois,peoria,milk,county_total
illinois,perry,beef,county_total
illinois,perry,milk,county_total
illinois,pope,beef,county_total
illinois,pope,milk,county_total
illinois,putnam,all,county_total
illinois,putnam,beef,county_total
illinois,richland,milk,county_total
illinois,richland,beef,county_total
illinois,saline,milk,county_total
illinois,saline,beef,county_total
illinois,sangamon,beef,county_total
illinois,sangamon,milk,county_total
illinois,schuyler,milk,county_total
illinois,schuyler,beef,county_total
illinois,scott,beef,county_total
illinois,scott,milk,county_total
illinois,vermilion,beef,county_total
illinois,vermilion,milk,county_total
illinois,wabash,milk,county_total
illinois,wabash,beef,county_total
illinois,white,milk,county_total
illinois,white,beef,county_total
indiana,bartholomew,beef,county_total
indiana,bartholomew,milk,county_total
indiana,cass,milk,county_total
indiana,cass,beef,county_total
indiana,clark,milk,county_total
indiana,clark,beef,county_total
indiana,crawford,milk,county_total
indiana,crawford,beef,county_total
indiana,decatur,milk,county_total
indiana,decatur,beef,county_total
indiana,fayette,beef,county_total
indiana,fayette,milk,county_total
indiana,floyd,milk,county_total
indiana,floyd,beef,county_total
indiana,franklin,beef,county_total
indiana,franklin,milk,county_total
indiana,grant,milk,county_total
indiana,grant,beef,county_total
indiana,hamilton,all,county_total
indiana,hamilton,milk,county_total
indiana,hamilton,beef,county_total
indiana,henry,milk,county_total
indiana,henry,beef,county_total
indiana,howard,milk,county_total
indiana,howard,beef,county_total
indiana,jackson,beef,county_total
indiana,jackson,milk,county_total
indiana,jefferson,milk,county_total
indiana,jefferson,beef,county_total
indiana,marion,beef,county_total
indiana,marion,milk,county_total
indiana,montgomery,beef,county_total
indiana,montgomery,milk,county_total
indiana,newton,all,county_total
indiana,newton,milk,county_total
indiana,ohio,beef,county_total
indiana,ohio,milk,county_total
indiana,pike,beef,county_total
indiana,pike,all,county_total
indiana,posey,milk,county_total
indiana,posey,beef,county_total
indiana,pulaski,beef,county_total
indiana,pulaski,milk,county_total
indiana,ripley,beef,county_total
indiana,ripley,milk,county_total
indiana,starke,milk,county_total
indiana,starke,all,county_total
indiana,sullivan,milk,county_total
indiana,sullivan,beef,county_total
indiana,switzerland,beef,county_total
indiana,switzerland,milk,county_total
indiana,tippecanoe,beef,county_total
indiana,tippecanoe,milk,county_total
indiana,vanderburgh,beef,county_total
indiana,vanderburgh,milk,county_total
indiana,vanderburgh,all,county_total
indiana,vermillion,milk,county_total
indiana,vermillion,beef,county_total
indiana,warren,milk,county_total
indiana,warren,beef,county_total
indiana,warrick,milk,county_total
indiana,warrick,beef,county_total
iowa,adair,beef,county_total
iowa,adair,milk,county_total
iowa,audubon,milk,county_total
iowa,audubon,beef,county_total
iowa,black hawk,beef,county_total
iowa,black hawk,milk,county_total
iowa,boone,milk,county_total
iowa,boone,beef,county_total
iowa,buena vista,beef,county_total
iowa,buena vista,milk,county_total
iowa,calhoun,milk,county_total
iowa,calhoun,beef,county_total
iowa,cass,milk,county_total
iowa,cass,beef,county_total
iowa,cedar,beef,county_total
iowa,cedar,milk,county_total
iowa,cerro gordo,beef,county_total
iowa,cerro gordo,milk,county_total
iowa,cherokee,beef,county_total
iowa,cherokee,milk,county_total
iowa,crawford,milk,county_total
iowa,crawford,beef,county_total
iowa,dallas,milk,county_total
iowa,dallas,beef,county_total
iowa,des moines,beef,county_total
iowa,des moines,milk,county_total
iowa,fremont,milk,county_total
iowa,fremont,beef,county_total
iowa,grundy,beef,county_total
iowa,grundy,milk,county_total
iowa,kossuth,beef,county_total
iowa,kossuth,milk,county_total
iowa,mahaska,milk,county_total
iowa,mahaska,beef,county_total
iowa,marshall,beef,county_total
iowa,marshall,milk,county_total
iowa,mills,beef,county_total
iowa,mills,milk,county_total
iowa,muscatine,beef,county_total
iowa,muscatine,milk,county_total
iowa,o brien,milk,county_total
iowa,o brien,beef,county_total
iowa,pocahontas,milk,county_total
iowa,pocahontas,beef,county_total
iowa,polk,milk,county_total
iowa,polk,beef,county_total
iowa,poweshiek,beef,county_total
iowa,poweshiek,milk,county_total
iowa,sac,beef,county_total
iowa,sac,milk,county_total
iowa,scott,beef,county_total
iowa,scott,milk,county_total
iowa,shelby,milk,county_total
iowa,shelby,beef,county_total
iowa,story,milk,county_total
iowa,story,beef,county_total
iowa,union,milk,county_total
iowa,union,beef,county_total
iowa,wapello,milk,county_total
iowa,wapello,beef,county_total
iowa,warren,milk,county_total
iowa,warren,beef,county_total
iowa,woodbury,beef,county_total
iowa,woodbury,milk,county_total
iowa,worth,milk,county_total
iowa,worth,beef,county_total
kansas,chase,beef,county_total
kansas,chase,milk,county_total
kansas,chautauqua,beef,county_total
kansas,chautauqua,milk,county_total
kansas,cheyenne,beef,county_total
kansas,cheyenne,milk,county_total
kansas,crawford,milk,county_total
kansas,crawford,beef,county_total
kansas,dickinson,milk,county_total
kansas,dickinson,beef,county_total
kansas,doniphan,other,county_total
kansas,doniphan,milk,county_total
kansas,ellis,milk,county_total
kansas,ellis,beef,county_total
kansas,ellsworth,milk,county_total
kansas,ellsworth,beef,county_total
kansas,finney,beef,county_total
kansas,finney,milk,county_total
kansas,geary,beef,county_total
kansas,geary,milk,county_total
kansas,grant,milk,county_total
kansas,grant,beef,county_total
kansas,greeley,milk,county_total
kansas,greeley,beef,county_total
kansas,hodgeman,beef,county_total
kansas,hodgeman,milk,county_total
kansas,jefferson,milk,county_total
kansas,jefferson,beef,county_total
kansas,jewell,milk,county_total
kansas,jewell,beef,county_total
kansas,johnson,beef,county_total
kansas,johnson,milk,county_total
kansas,kearny,milk,county_total
kansas,kearny,beef,county_total
kansas,lane,other,county_total
kansas,lane,beef,county_total
kansas,lyon,milk,county_total
kansas,lyon,beef,county_total
kansas,meade,milk,county_total
kansas,meade,beef,county_total
kansas,ottawa,milk,county_total
kansas,ottawa,beef,county_total
kansas,pawnee,beef,county_total
kansas,pawnee,milk,county_total
kansas,phillips,milk,county_total
kansas,phillips,beef,county_total
kansas,rice,beef,county_total
kansas,rice,milk,county_total
kansas,russell,milk,county_total
kansas,russell,beef,county_total
kansas,saline,milk,county_total
kansas,saline,beef,county_total
kansas,scott,milk,county_total
kansas,scott,beef,county_total
kansas,seward,beef,county_total
kansas,seward,milk,county_total
kansas,shawnee,milk,county_total
kansas,shawnee,beef,county_total
kansas,sheridan,milk,county_total
kansas,sheridan,beef,county_total
kansas,smith,milk,county_total
kansas,smith,beef,county_total
kansas,stanton,beef,county_total
kansas,stanton,milk,county_total
kansas,stevens,beef,county_total
kansas,stevens,milk,county_total
kansas,thomas,beef,county_total
kansas,thomas,milk,county_total
kansas,wallace,beef,county_total
kansas,wallace,milk,county_total
kentucky,ballard,beef,county_total
kentucky,ballard,milk,county_total
kentucky,boone,beef,county_total
kentucky,boone,milk,county_total
kentucky,boyd,beef,county_total
kentucky,boyd,milk,county_total
kentucky,boyle,beef,county_total
kentucky,boyle,milk,county_total
kentucky,bracken,beef,county_total
kentucky,bracken,milk,county_total
kentucky,butler,beef,county_total
kentucky,butler,milk,county_total
kentucky,campbell,milk,county_total
kentucky,campbell,beef,county_total
kentucky,carroll,beef,county_total
kentucky,carroll,milk,county_total
kentucky,clay,beef,county_total
kentucky,clay,milk,county_total
kentucky,clinton,milk,county_total
kentucky,clinton,beef,county_total
kentucky,edmonson,beef,county_total
kentucky,edmonson,milk,county_total
kentucky,estill,milk,county_total
kentucky,estill,beef,county_total
kentucky,floyd,milk,county_total
kentucky,floyd,beef,county_total
kentucky,gallatin,milk,county_total
kentucky,gallatin,beef,county_total
kentucky,greenup,beef,county_total
kentucky,greenup,milk,county_total
kentucky,hancock,beef,county_total
kentucky,hancock,milk,county_total
kentucky,hickman,beef,county_total
kentucky,hickman,milk,county_total
kentucky,jefferson,beef,county_total
kentucky,jefferson,milk,county_total
kentucky,kenton,beef,county_total
kentucky,kenton,milk,county_total
kentucky,leslie,other,county_total
kentucky,leslie,beef,county_total
kentucky,letcher,milk,county_total
kentucky,letcher,beef,county_total
kentucky,lyon,milk,county_total
kentucky,lyon,beef,county_total
kentucky,magoffin,beef,county_total
kentucky,magoffin,milk,county_total
kentucky,marshall,beef,county_total
kentucky,marshall,milk,county_total
kentucky,montgomery,beef,county_total
kentucky,montgomery,milk,county_total
kentucky,muhlenberg,beef,county_total
kentucky,muhlenberg,milk,county_total
kentucky,nelson,beef,county_total
kentucky,nelson,milk,county_total
kentucky,oldham,milk,county_total
kentucky,oldham,beef,county_total
kentucky,perry,beef,county_total
kentucky,perry,other,county_total
kentucky,powell,beef,county_total
kentucky,powell,milk,county_total
kentucky,robertson,milk,county_total
kentucky,robertson,beef,county_total
kentucky,simpson,beef,county_total
kentucky,simpson,milk,county_total
kentucky,wolfe,milk,county_total
kentucky,wolfe,beef,county_total
louisiana,bossier,milk,county_total
louisiana,bossier,beef,county_total
louisiana,calcasieu,milk,county_total
louisiana,calcasieu,beef,county_total
louisiana,de soto,milk,county_total
louisiana,de soto,beef,county_total
louisiana,evangeline,beef,county_total
louisiana,evangeline,milk,county_total
louisiana,franklin,beef,county_total
louisiana,franklin,milk,county_total
louisiana,grant,beef,county_total
louisiana,grant,milk,county_total
louisiana,iberia,milk,county_total
louisiana,iberia,beef,county_total
louisiana,la salle,beef,county_total
louisiana,la salle,milk,county_total
louisiana,vermilion,milk,county_total
louisiana,vermilion,beef,county_total
louisiana,west carroll,beef,county_total
louisiana,west carroll,milk,county_total
louisiana,west feliciana,milk,county_total
louisiana,west feliciana,beef,county_total
maine,hancock,beef,county_total
maine,hancock,milk,county_total
maine,washington,milk,county_total
maine,washington,beef,county_total
maryland,allegany,beef,county_total
maryland,allegany,milk,county_total
maryland,calvert,milk,county_total
maryland,calvert,beef,county_total
maryland,caroline,beef,county_total
maryland,caroline,milk,county_total
maryland,worcester,milk,county_total
maryland,worcester,beef,county_total
massachusetts,barnstable,milk,county_total
massachusetts,barnstable,beef,county_total
massachusetts,hampden,milk,county_total
massachusetts,hampden,beef,county_total
massachusetts,middlesex,milk,county_total
massachusetts,middlesex,beef,county_total
massachusetts,norfolk,beef,county_total
massachusetts,norfolk,milk,county_total
michigan,alcona,beef,county_total
michigan,alcona,milk,county_total
michigan,baraga,milk,county_total
michigan,baraga,beef,county_total
michigan,bay,milk,county_total
michigan,bay,beef,county_total
michigan,cass,milk,county_total
michigan,cass,beef,county_total
michigan,charlevoix,milk,county_total
michigan,charlevoix,beef,county_total
michigan,cheboygan,beef,county_total
michigan,cheboygan,milk,county_total
michigan,crawford,other,county_total
michigan,crawford,beef,county_total
michigan,dickinson,milk,county_total
michigan,dickinson,beef,county_total
michigan,gladwin,milk,county_total
michigan,gladwin,beef,county_total
michigan,grand traverse,milk,county_total
michigan,grand traverse,beef,county_total
michigan,iron,milk,county_total
michigan,iron,beef,county_total
michigan,kalkaska,beef,county_total
michigan,kalkaska,milk,county_total
michigan,luce,milk,county_total
michigan,luce,beef,county_total
michigan,mackinac,beef,county_total
michigan,mackinac,milk,county_total
michigan,midland,beef,county_total
michigan,midland,milk,county_total
michigan,monroe,milk,county_total
michigan,monroe,beef,county_total
michigan,montmorency,beef,county_total
michigan,montmorency,milk,county_total
michigan,ontonagon,milk,county_total
michigan,ontonagon,beef,county_total
michigan,roscommon,other,county_total
michigan,roscommon,beef,county_total
minnesota,blue earth,beef,county_total
minnesota,blue earth,milk,county_total
minnesota,carlton,milk,county_total
minnesota,carlton,beef,county_total
minnesota,chippewa,milk,county_total
minnesota,chippewa,other,county_total
minnesota,cook,beef,county_total
minnesota,cook,milk,county_total
minnesota,faribault,milk,county_total
minnesota,faribault,beef,county_total
minnesota,grant,milk,county_total
minnesota,grant,other,county_total
minnesota,hubbard,beef,county_total
minnesota,hubbard,milk,county_total
minnesota,jackson,beef,county_total
minnesota,jackson,milk,county_total
